User,ID,Post Type,Post Date
20,1259,Status_Change,1588165942
20,1260,Video,1588166444
20,1261,Status_Change,1588164605
20,1262,Text,1588163902
20,1263,Gif,1588165608
20,1264,Text,1588166839
20,1265,Status_Change,1588165072
20,1266,Image,1588164991
20,1267,Video,1588168517
20,1268,Image,1588163476
20,1269,Status_Change,1588167532
20,1270,Text,1588168863
20,1271,Text,1588167920
20,1272,Status_Change,1588164647
20,1273,Text,1588164653
21,1274,Text,1588168682
21,1275,Status_Change,1588169482
21,1276,Status_Change,1588164838
21,1277,Text,1588166556
21,1278,Gif,1588166990
21,1279,Text,1588164049
21,1280,Status_Change,1588166665
21,1281,Image,1588167075
21,1282,Video,1588164150
21,1283,Gif,1588160887
21,1284,Text,1588164273
21,1285,Status_Change,1588163828
21,1286,Gif,1588166077
21,1287,Gif,1588163771
21,1288,Text,1588164533
21,1289,Image,1588166497
21,1290,Video,1588162703
21,1291,Text,1588165030
22,1292,Status_Change,1588164174
22,1293,Video,1588163442
22,1294,Text,1588167600
22,1295,Status_Change,1588163028
22,1296,Image,1588163673
22,1297,Gif,1588164491
22,1298,Gif,1588164214
22,1299,Status_Change,1588163475
22,1300,Text,1588165485
22,1301,Gif,1588166856
22,1302,Text,1588166954
22,1303,Video,1588164540
22,1304,Image,1588167961
22,1305,Video,1588163441
22,1306,Text,1588163241
23,1307,Image,1588165387
23,1308,Gif,1588164042
23,1309,Gif,1588165807
23,1310,Video,1588166152
23,1311,Video,1588168023
23,1312,Video,1588166444
23,1313,Status_Change,1588162674
23,1314,Text,1588164927
23,1315,Text,1588163246
23,1316,Video,1588165565
23,1317,Image,1588165749
24,1318,Status_Change,1588164180
24,1319,Status_Change,1588167456
24,1320,Gif,1588162787
24,1321,Status_Change,1588163431
24,1322,Status_Change,1588163688
24,1323,Status_Change,1588167446
24,1324,Status_Change,1588163385
24,1325,Image,1588165393
24,1326,Text,1588165567
24,1327,Status_Change,1588163131
24,1328,Text,1588168985
24,1329,Gif,1588164370
24,1330,Image,1588163502
25,1331,Image,1588164095
25,1332,Status_Change,1588165130
25,1333,Text,1588163058
25,1334,Image,1588164027
25,1335,Image,1588167422
26,1336,Gif,1588163355
26,1337,Video,1588165528
26,1338,Gif,1588163134
26,1339,Text,1588164796
26,1340,Image,1588161838
26,1341,Video,1588165174
26,1342,Text,1588167889
26,1343,Text,1588166537
26,1344,Status_Change,1588168451
26,1345,Text,1588164967
26,1346,Gif,1588164197
26,1347,Text,1588163901
26,1348,Text,1588164014
26,1349,Video,1588161189
26,1350,Video,1588168626
27,1351,Text,1588164904
27,1352,Text,1588164425
27,1353,Text,1588161412
27,1354,Text,1588163941
27,1355,Status_Change,1588165742
28,1356,Video,1588165837
28,1357,Gif,1588162339
28,1358,Gif,1588164245
29,1359,Video,1588164027
29,1360,Status_Change,1588165014
29,1361,Image,1588163167
29,1362,Status_Change,1588163548
29,1363,Image,1588166184
29,1364,Status_Change,1588163736
29,1365,Video,1588167947
29,1366,Text,1588167593
29,1367,Image,1588162648
29,1368,Status_Change,1588162935
30,1369,Video,1588163052
30,1370,Gif,1588167865
30,1371,Status_Change,1588164947
30,1372,Video,1588162978
30,1373,Video,1588162485
30,1374,Gif,1588165843
30,1375,Video,1588166348
30,1376,Image,1588164517
30,1377,Gif,1588162617
30,1378,Video,1588165842
30,1379,Gif,1588165688
30,1380,Image,1588167039
30,1381,Video,1588161970
30,1382,Image,1588166191
30,1383,Status_Change,1588168211
30,1384,Image,1588163043
30,1385,Image,1588167557
30,1386,Text,1588167933
30,1387,Gif,1588168120
30,1388,Video,1588166460
31,1389,Status_Change,1588166725
31,1390,Video,1588165093
31,1391,Text,1588166895
32,1392,Image,1588163747
32,1393,Image,1588161542
32,1394,Video,1588163596
32,1395,Gif,1588160001
32,1396,Text,1588161848
32,1397,Image,1588164875
32,1398,Image,1588167153
32,1399,Gif,1588167691
32,1400,Gif,1588168461
32,1401,Image,1588162975
32,1402,Text,1588165592
32,1403,Status_Change,1588163585
32,1404,Image,1588161457
32,1405,Gif,1588164403
33,1406,Video,1588162698
33,1407,Image,1588167647
33,1408,Video,1588164269
33,1409,Video,1588165005
34,1410,Gif,1588163676
34,1411,Text,1588165588
34,1412,Text,1588168128
34,1413,Gif,1588166095
34,1414,Status_Change,1588164670
34,1415,Status_Change,1588163190
34,1416,Status_Change,1588164516
34,1417,Text,1588163707
34,1418,Image,1588163666
35,1419,Video,1588168634
35,1420,Gif,1588166929
35,1421,Text,1588164226
35,1422,Text,1588160304
35,1423,Text,1588164711
35,1424,Text,1588163614
35,1425,Text,1588165311
35,1426,Status_Change,1588165226
35,1427,Gif,1588164404
35,1428,Image,1588167317
35,1429,Video,1588163996
35,1430,Video,1588163765
36,1431,Status_Change,1588164934
36,1432,Text,1588167114
36,1433,Text,1588168065
36,1434,Status_Change,1588165389
37,1435,Gif,1588164568
37,1436,Gif,1588166814
37,1437,Gif,1588163312
37,1438,Video,1588166670
37,1439,Text,1588167819
37,1440,Gif,1588167723
37,1441,Status_Change,1588162325
37,1442,Video,1588164981
37,1443,Gif,1588168356
37,1444,Text,1588166410
37,1445,Gif,1588166225
37,1446,Gif,1588163400
37,1447,Image,1588167848
37,1448,Video,1588164417
37,1449,Video,1588164387
37,1450,Status_Change,1588163024
37,1451,Status_Change,1588165543
37,1452,Status_Change,1588165519
37,1453,Gif,1588161680
37,1454,Text,1588165537
37,1455,Gif,1588163025
37,1456,Image,1588164479
37,1457,Video,1588168266
37,1458,Video,1588166187
38,1459,Video,1588167249
38,1460,Text,1588161903
38,1461,Image,1588169236
38,1462,Status_Change,1588163766
38,1463,Image,1588163146
38,1464,Status_Change,1588165321
38,1465,Status_Change,1588165684
38,1466,Status_Change,1588163673
38,1467,Image,1588164457
38,1468,Image,1588164971
38,1469,Text,1588164149
38,1470,Gif,1588163974
38,1471,Text,1588163482
39,1472,Video,1588165408
39,1473,Image,1588167514
39,1474,Status_Change,1588164357
39,1475,Status_Change,1588165282
39,1476,Text,1588161870
39,1477,Status_Change,1588163893
39,1478,Status_Change,1588162624
39,1479,Video,1588167169
39,1480,Status_Change,1588166093
39,1481,Video,1588165736
39,1482,Text,1588165766
39,1483,Gif,1588161891
39,1484,Video,1588162433
39,1485,Text,1588166233
39,1486,Status_Change,1588163814
39,1487,Text,1588162578
39,1488,Status_Change,1588164559
39,1489,Image,1588165600
39,1490,Video,1588164131
40,1491,Image,1588162843
40,1492,Image,1588164814
40,1493,Text,1588163135
40,1494,Video,1588167199
40,1495,Text,1588161542
40,1496,Video,1588162196
40,1497,Video,1588162021
40,1498,Video,1588165256
40,1499,Gif,1588165845
40,1500,Video,1588161499
40,1501,Status_Change,1588166405
40,1502,Video,1588162633
40,1503,Status_Change,1588163529
40,1504,Text,1588167258
40,1505,Video,1588165900
40,1506,Gif,1588162848
40,1507,Video,1588166649
40,1508,Image,1588168493
40,1509,Gif,1588166610
40,1510,Gif,1588165208
40,1511,Status_Change,1588164007
40,1512,Image,1588166620
40,1513,Image,1588164052
41,1514,Gif,1588164725
41,1515,Gif,1588164154
41,1516,Image,1588163643
41,1517,Gif,1588164758
41,1518,Text,1588163350
41,1519,Gif,1588164383
41,1520,Text,1588167076
41,1521,Gif,1588167275
41,1522,Video,1588164484
41,1523,Text,1588167339
42,1524,Video,1588161442
42,1525,Status_Change,1588164315
42,1526,Gif,1588164198
42,1527,Text,1588164310
42,1528,Video,1588164502
42,1529,Gif,1588162952
42,1530,Video,1588165416
42,1531,Text,1588163270
42,1532,Text,1588167960
42,1533,Gif,1588167514
43,1534,Text,1588166226
43,1535,Video,1588166778
43,1536,Gif,1588165212
43,1537,Image,1588164396
44,1538,Video,1588165163
44,1539,Gif,1588163214
44,1540,Text,1588168105
44,1541,Gif,1588165262
44,1542,Status_Change,1588164694
45,1543,Image,1588165155
45,1544,Text,1588163916
45,1545,Image,1588165956
45,1546,Text,1588163912
45,1547,Text,1588165272
45,1548,Gif,1588165041
45,1549,Image,1588165464
45,1550,Status_Change,1588167368
45,1551,Video,1588163279
45,1552,Text,1588165153
46,1553,Status_Change,1588163270
46,1554,Gif,1588161403
46,1555,Video,1588164506
46,1556,Status_Change,1588166533
46,1557,Gif,1588167181
46,1558,Gif,1588165802
46,1559,Gif,1588167790
46,1560,Gif,1588164358
46,1561,Gif,1588169040
46,1562,Text,1588165566
46,1563,Text,1588166596
47,1564,Text,1588166425
47,1565,Text,1588164087
47,1566,Text,1588162739
47,1567,Image,1588169435
47,1568,Gif,1588166461
47,1569,Video,1588163470
47,1570,Status_Change,1588165268
47,1571,Image,1588167103
47,1572,Status_Change,1588164017
47,1573,Text,1588159688
47,1574,Status_Change,1588165840
47,1575,Status_Change,1588163554
47,1576,Video,1588160915
47,1577,Video,1588163643
47,1578,Video,1588166273
47,1579,Image,1588164379
48,1580,Text,1588165970
48,1581,Video,1588160594
48,1582,Image,1588166374
48,1583,Video,1588166142
48,1584,Video,1588168949
48,1585,Text,1588166093
48,1586,Video,1588164264
48,1587,Text,1588164800
48,1588,Status_Change,1588163566
48,1589,Text,1588163040
48,1590,Image,1588163513
48,1591,Gif,1588166603
48,1592,Status_Change,1588164217
48,1593,Status_Change,1588164580
48,1594,Gif,1588165617
48,1595,Video,1588166451
48,1596,Image,1588167629
48,1597,Gif,1588168669
49,1598,Text,1588163894
49,1599,Text,1588166630
49,1600,Gif,1588166115
49,1601,Gif,1588166255
49,1602,Video,1588165587
49,1603,Image,1588168647
49,1604,Video,1588161063
49,1605,Text,1588163756
49,1606,Image,1588165868
49,1607,Status_Change,1588158081
49,1608,Gif,1588162625
49,1609,Status_Change,1588162369
49,1610,Status_Change,1588164270
49,1611,Gif,1588167837
49,1612,Video,1588165384
49,1613,Video,1588164382
49,1614,Gif,1588166920
49,1615,Video,1588166767
49,1616,Gif,1588166340
49,1617,Gif,1588167191
49,1618,Image,1588164414
50,1619,Status_Change,1588165628
50,1620,Video,1588167553
50,1621,Image,1588164279
50,1622,Image,1588163452
50,1623,Gif,1588163508
50,1624,Video,1588164980
50,1625,Gif,1588163267
50,1626,Gif,1588164398
50,1627,Text,1588162952
50,1628,Text,1588168242
50,1629,Image,1588162576
50,1630,Image,1588162949
50,1631,Status_Change,1588163981
50,1632,Video,1588163371
51,1633,Gif,1588168957
51,1634,Video,1588163924
51,1635,Image,1588166616
51,1636,Image,1588166186
51,1637,Image,1588164057
51,1638,Video,1588165626
51,1639,Image,1588169063
51,1640,Text,1588163940
51,1641,Video,1588160759
51,1642,Image,1588166245
51,1643,Gif,1588163197
51,1644,Text,1588165072
51,1645,Video,1588162010
51,1646,Status_Change,1588161401
51,1647,Image,1588164039
52,1648,Gif,1588167148
52,1649,Video,1588163116
52,1650,Video,1588167651
52,1651,Text,1588168106
52,1652,Video,1588163130
52,1653,Image,1588164053
52,1654,Status_Change,1588164043
53,1655,Gif,1588164981
53,1656,Image,1588167552
53,1657,Gif,1588165126
53,1658,Status_Change,1588165301
53,1659,Gif,1588168348
53,1660,Gif,1588166864
53,1661,Image,1588164629
53,1662,Gif,1588162086
53,1663,Video,1588167397
53,1664,Text,1588161758
53,1665,Gif,1588167321
53,1666,Status_Change,1588160724
53,1667,Image,1588164923
54,1668,Text,1588164081
54,1669,Image,1588162890
54,1670,Gif,1588164413
54,1671,Text,1588162224
55,1672,Status_Change,1588166357
55,1673,Video,1588167440
55,1674,Video,1588165761
55,1675,Gif,1588165718
56,1676,Status_Change,1588166877
56,1677,Text,1588165880
56,1678,Video,1588163839
56,1679,Text,1588160575
56,1680,Status_Change,1588165190
56,1681,Text,1588167279
56,1682,Video,1588167574
57,1683,Image,1588166499
57,1684,Status_Change,1588165419
57,1685,Status_Change,1588164098
58,1686,Status_Change,1588166535
58,1687,Gif,1588161723
58,1688,Status_Change,1588164944
58,1689,Status_Change,1588166051
58,1690,Gif,1588168022
58,1691,Gif,1588165142
58,1692,Status_Change,1588164904
58,1693,Text,1588164695
58,1694,Text,1588164649
58,1695,Video,1588165690
58,1696,Status_Change,1588163145
58,1697,Gif,1588167333
58,1698,Image,1588166171
58,1699,Text,1588166644
58,1700,Gif,1588161983
58,1701,Gif,1588165727
58,1702,Text,1588166707
58,1703,Video,1588165475
59,1704,Gif,1588169199
59,1705,Video,1588163684
59,1706,Gif,1588165278
59,1707,Image,1588167679
59,1708,Gif,1588163073
59,1709,Status_Change,1588167357
59,1710,Status_Change,1588163963
59,1711,Gif,1588165400
59,1712,Gif,1588166275
59,1713,Status_Change,1588165670
59,1714,Text,1588161570
59,1715,Text,1588168307
59,1716,Gif,1588162677
59,1717,Text,1588167002
59,1718,Text,1588163109
59,1719,Gif,1588167295
60,1720,Video,1588164775
60,1721,Text,1588163856
60,1722,Status_Change,1588166998
60,1723,Status_Change,1588165087
60,1724,Video,1588166471
60,1725,Text,1588162671
60,1726,Gif,1588163687
60,1727,Status_Change,1588165184
60,1728,Text,1588169328
60,1729,Status_Change,1588164292
60,1730,Video,1588162735
60,1731,Text,1588163806
61,1732,Gif,1588165495
61,1733,Video,1588164583
61,1734,Image,1588166403
61,1735,Image,1588165267
61,1736,Text,1588166452
61,1737,Status_Change,1588165214
62,1738,Gif,1588163890
62,1739,Image,1588163486
62,1740,Video,1588167543
62,1741,Gif,1588166797
62,1742,Text,1588164094
63,1743,Text,1588168205
63,1744,Text,1588163304
63,1745,Video,1588164974
63,1746,Text,1588165628
63,1747,Image,1588169003
63,1748,Video,1588165469
63,1749,Status_Change,1588164831
64,1750,Gif,1588162903
64,1751,Gif,1588161239
64,1752,Text,1588167023
64,1753,Status_Change,1588165752
64,1754,Video,1588168311
64,1755,Text,1588166315
64,1756,Text,1588166465
65,1757,Image,1588166487
65,1758,Gif,1588163892
66,1759,Image,1588164921
66,1760,Image,1588162587
66,1761,Text,1588167372
67,1762,Status_Change,1588164642
67,1763,Video,1588164864
67,1764,Status_Change,1588164377
67,1765,Text,1588165976
67,1766,Text,1588165894
67,1767,Status_Change,1588166101
67,1768,Gif,1588167145
67,1769,Video,1588166537
67,1770,Status_Change,1588168757
67,1771,Video,1588166559
67,1772,Text,1588169568
67,1773,Video,1588164097
67,1774,Gif,1588163842
67,1775,Video,1588163554
67,1776,Gif,1588164342
67,1777,Gif,1588160976
67,1778,Gif,1588165137
67,1779,Video,1588164197
67,1780,Image,1588164257
67,1781,Gif,1588163000
67,1782,Gif,1588164361
68,1783,Status_Change,1588167590
68,1784,Image,1588167888
68,1785,Video,1588169668
68,1786,Video,1588166043
68,1787,Status_Change,1588167821
68,1788,Video,1588165428
68,1789,Image,1588167355
68,1790,Gif,1588167409
68,1791,Gif,1588166829
68,1792,Image,1588161283
68,1793,Status_Change,1588166186
68,1794,Image,1588166434
69,1795,Text,1588167405
69,1796,Status_Change,1588164787
69,1797,Video,1588166446
69,1798,Text,1588160633
69,1799,Status_Change,1588167313
69,1800,Gif,1588162753
69,1801,Gif,1588162855
69,1802,Text,1588162202
70,1803,Image,1588166253
70,1804,Gif,1588164949
70,1805,Gif,1588167060
70,1806,Status_Change,1588163114
70,1807,Image,1588166877
70,1808,Video,1588165447
70,1809,Text,1588166770
70,1810,Status_Change,1588163641
70,1811,Gif,1588164855
70,1812,Video,1588165448
70,1813,Video,1588164835
70,1814,Text,1588162946
70,1815,Text,1588163924
70,1816,Video,1588164897
70,1817,Image,1588162759
71,1818,Image,1588161185
71,1819,Image,1588165061
71,1820,Text,1588163722
71,1821,Video,1588164389
71,1822,Video,1588162955
71,1823,Status_Change,1588161759
71,1824,Video,1588164931
71,1825,Video,1588164990
71,1826,Video,1588164371
72,1827,Text,1588166955
72,1828,Image,1588164706
72,1829,Image,1588165460
72,1830,Status_Change,1588161169
73,1831,Status_Change,1588165618
73,1832,Image,1588164028
73,1833,Text,1588167477
73,1834,Status_Change,1588166822
73,1835,Video,1588165060
73,1836,Text,1588168128
73,1837,Image,1588166410
73,1838,Status_Change,1588169282
73,1839,Text,1588166539
73,1840,Text,1588169555
73,1841,Video,1588165393
73,1842,Gif,1588168249
73,1843,Image,1588163412
73,1844,Image,1588164917
73,1845,Video,1588165123
73,1846,Video,1588165828
73,1847,Status_Change,1588164281
73,1848,Text,1588165438
73,1849,Text,1588164218
73,1850,Text,1588163160
73,1851,Video,1588164209
73,1852,Gif,1588165073
74,1853,Video,1588167354
74,1854,Image,1588165649
74,1855,Gif,1588166197
74,1856,Image,1588162527
74,1857,Status_Change,1588162538
74,1858,Gif,1588167477
74,1859,Gif,1588163132
74,1860,Text,1588166172
74,1861,Video,1588166729
74,1862,Text,1588164254
74,1863,Status_Change,1588166099
74,1864,Gif,1588161980
74,1865,Text,1588164402
74,1866,Gif,1588164395
74,1867,Image,1588164920
74,1868,Gif,1588166213
74,1869,Text,1588167340
74,1870,Gif,1588165069
74,1871,Status_Change,1588165360
74,1872,Gif,1588164702
74,1873,Image,1588163443
74,1874,Gif,1588165262
75,1875,Image,1588166894
75,1876,Video,1588168168
75,1877,Image,1588165225
75,1878,Video,1588163450
75,1879,Video,1588164214
75,1880,Gif,1588166293
75,1881,Status_Change,1588162459
75,1882,Gif,1588164463
75,1883,Status_Change,1588165394
75,1884,Text,1588163030
75,1885,Gif,1588161368
75,1886,Image,1588163147
76,1887,Gif,1588163434
76,1888,Image,1588163704
76,1889,Video,1588166482
76,1890,Gif,1588164155
76,1891,Gif,1588163107
76,1892,Text,1588167479
76,1893,Text,1588168647
76,1894,Text,1588162603
76,1895,Video,1588164443
76,1896,Video,1588168036
76,1897,Gif,1588164591
76,1898,Video,1588166536
76,1899,Text,1588161764
76,1900,Status_Change,1588165139
77,1901,Gif,1588166456
77,1902,Video,1588164376
77,1903,Status_Change,1588166860
77,1904,Status_Change,1588165026
77,1905,Video,1588164420
77,1906,Text,1588165995
77,1907,Text,1588164879
77,1908,Video,1588166934
77,1909,Status_Change,1588168517
77,1910,Image,1588162065
77,1911,Status_Change,1588164433
77,1912,Video,1588168401
78,1913,Gif,1588165780
78,1914,Status_Change,1588166091
78,1915,Status_Change,1588163885
78,1916,Gif,1588164349
78,1917,Video,1588164926
78,1918,Gif,1588162879
78,1919,Gif,1588167052
78,1920,Gif,1588166726
78,1921,Video,1588162095
78,1922,Image,1588165093
78,1923,Image,1588165571
79,1924,Gif,1588161386
79,1925,Image,1588165855
79,1926,Text,1588163956
79,1927,Status_Change,1588164483
79,1928,Image,1588165055
79,1929,Status_Change,1588162021
79,1930,Gif,1588169416
79,1931,Image,1588161752
79,1932,Status_Change,1588164388
79,1933,Status_Change,1588167693
79,1934,Image,1588162928
79,1935,Gif,1588165823
79,1936,Image,1588168663
79,1937,Video,1588163805
79,1938,Image,1588165733
79,1939,Gif,1588165270
79,1940,Gif,1588167362
79,1941,Text,1588164035
79,1942,Gif,1588164655
79,1943,Gif,1588161104
80,1944,Text,1588168249
80,1945,Image,1588166778
80,1946,Image,1588165625
80,1947,Text,1588163037
80,1948,Image,1588162709
80,1949,Status_Change,1588164740
80,1950,Video,1588165059
80,1951,Video,1588166245
80,1952,Text,1588164261
81,1953,Text,1588163526
81,1954,Gif,1588165402
81,1955,Status_Change,1588166887
81,1956,Status_Change,1588166647
81,1957,Video,1588165739
81,1958,Image,1588165934
81,1959,Status_Change,1588165386
82,1960,Status_Change,1588167129
82,1961,Video,1588166544
82,1962,Text,1588165754
82,1963,Video,1588162868
82,1964,Text,1588163077
82,1965,Video,1588165848
82,1966,Text,1588167536
82,1967,Video,1588166523
82,1968,Text,1588164143
82,1969,Gif,1588166546
82,1970,Video,1588166286
82,1971,Text,1588168604
83,1972,Image,1588163516
83,1973,Status_Change,1588167614
83,1974,Text,1588167566
83,1975,Status_Change,1588168883
83,1976,Text,1588163421
83,1977,Image,1588162276
83,1978,Image,1588165450
83,1979,Video,1588164530
83,1980,Text,1588165947
83,1981,Text,1588164771
83,1982,Video,1588169621
83,1983,Image,1588161685
83,1984,Text,1588167215
83,1985,Video,1588162530
83,1986,Image,1588164337
83,1987,Video,1588165152
83,1988,Gif,1588165835
83,1989,Image,1588166418
83,1990,Video,1588166583
83,1991,Text,1588165772
83,1992,Status_Change,1588168084
84,1993,Image,1588166285
84,1994,Gif,1588163296
84,1995,Gif,1588164649
84,1996,Text,1588166161
84,1997,Video,1588163336
84,1998,Text,1588165312
84,1999,Video,1588167113
84,2000,Status_Change,1588165670
85,2001,Image,1588164906
85,2002,Text,1588166448
85,2003,Gif,1588163699
85,2004,Image,1588166712
85,2005,Image,1588163565
85,2006,Gif,1588165784
85,2007,Gif,1588165210
85,2008,Text,1588167688
85,2009,Image,1588166717
85,2010,Gif,1588165982
85,2011,Gif,1588167914
85,2012,Video,1588165967
85,2013,Text,1588166035
85,2014,Status_Change,1588166646
85,2015,Text,1588163750
